Time (s),Thrust (lbf),Chamber (°C),Chamber (psi),Feedline (psi),Injector (psi),Ox Tank (psi)
20.27333,-11.26945,44.87226,52.02721,657.31626,157.0928,164.96017
20.27667,-2.16245,44.55609,49.21328,656.81445,153.74728,166.63295
20.28,-9.96845,45.06195,50.86854,657.81808,153.91455,163.28743
20.28333,-17.77494,44.61932,49.21328,657.98535,154.75094,164.96017
20.28667,-17.77494,44.68255,50.20643,655.47621,154.91821,162.95285
20.29,-17.77494,44.49286,49.54432,660.15994,153.91455,165.62929
20.29333,-12.57045,44.17672,48.22013,656.47984,153.24543,165.62929
20.29667,-3.46345,44.61932,49.54432,658.31989,152.91089,162.95285
20.3,-20.37694,44.36641,50.20643,657.6508,156.08914,164.45836
20.30333,-11.26945,45.12517,50.70299,656.1453,153.07816,163.28743
20.30667,-19.07594,44.36641,50.04091,658.82177,155.08548,162.45104
20.31,-16.47394,44.55609,48.71672,657.14899,155.92187,164.12378
20.31333,-16.47394,44.87226,49.21328,657.14899,152.0745,163.78924
20.31667,-11.26945,44.42964,49.54432,658.98904,154.08182,162.78558
20.32,-19.07594,44.49286,48.71672,656.98172,154.08182,163.28743
20.32333,-13.87194,44.74578,50.37195,657.48353,152.91089,161.44738
20.32667,-6.06545,44.93549,49.87539,659.65813,153.41273,161.94919
20.33,-16.47394,44.55609,48.22013,657.6508,154.75094,164.29109
20.33333,-7.36645,44.68255,49.3788,656.98172,152.40907,163.12012
20.33667,-20.37694,44.80903,48.71672,658.48716,152.40907,162.11649
20.34,-13.87194,44.49286,49.70984,656.98172,154.58367,162.61831
20.34333,-17.77494,44.61932,48.38565,656.1453,153.24543,161.44738
20.34667,-19.07594,44.93549,50.20643,658.48716,151.57269,160.44372
20.35,-13.87194,44.80903,49.87539,657.81808,153.41273,162.45104
20.35333,-12.57045,44.93549,48.55117,655.64348,151.90723,162.11649
20.35667,-9.96845,44.68255,48.71672,656.47984,151.07084,159.9419
20.36,-13.87194,44.11349,49.3788,658.15262,152.74362,160.77826
20.36333,-12.57045,44.55609,49.54432,657.81808,151.07084,160.27645
20.36667,-2.16245,44.61932,49.21328,658.98904,150.90357,159.44006
20.37,-11.26945,44.36641,48.55117,657.31626,153.91455,160.61099
20.37333,-16.47394,44.49286,48.55117,656.98172,149.73264,160.94553
20.37667,-11.26945,44.80903,49.3788,657.14899,150.40175,158.4364
20.38,-19.07594,44.55609,49.54432,657.98535,151.73996,159.10551
20.38333,-8.66745,44.36641,47.88909,656.1453,150.7363,159.44006
20.38667,-9.96845,44.99872,49.04776,658.15262,150.7363,157.93458
20.39,-15.17294,44.55609,47.22698,658.82177,151.57269,160.94553
20.39333,-16.47394,44.74578,46.89594,654.63986,150.40175,158.4364
20.39667,-24.27994,44.93549,48.55117,658.15262,151.07084,159.9419
20.4,-20.37694,44.68255,46.23383,656.47984,150.7363,160.61099
20.40333,-17.77494,45.37809,48.05461,658.48716,149.73264,156.76365
20.40667,-8.66745,44.49286,48.05461,657.81808,151.40541,158.60367
20.41,-22.97894,44.61932,48.55117,655.64348,148.39443,157.93458
20.41333,-4.76445,44.87226,47.72357,657.14899,148.39443,156.93092
20.41667,-15.17294,44.93549,47.22698,658.15262,150.7363,157.26546
20.42,-25.58094,44.68255,44.90964,656.1453,149.89991,159.60733
20.42333,-19.07594,45.06195,47.88909,657.14899,148.39443,156.42908
20.42667,-19.07594,44.68255,48.05461,657.98535,149.06355,157.26546
20.43,-19.07594,44.93549,47.72357,655.47621,148.22716,158.26913
20.43333,-17.77494,45.06195,48.55117,655.97803,146.72166,156.76365
20.43667,-17.77494,44.93549,47.22698,658.82177,149.39809,157.09819
20.44,-22.97894,44.74578,47.3925,655.97803,147.39077,157.09819
20.44333,-12.57045,45.37809,49.21328,656.47984,144.37979,156.93092
20.44667,-12.57045,44.74578,48.55117,657.98535,146.38711,156.2618
20.45,-19.07594,44.49286,49.21328,657.81808,146.05257,156.59635
20.45333,-6.06545,44.87226,51.03406,656.31257,147.72532,155.09087
20.45667,-0.86145,45.37809,52.85481,658.48716,146.21984,155.92726
20.46,-17.77494,44.99872,51.19958,659.15631,146.21984,155.42542
20.46333,-9.96845,44.99872,52.02721,657.48353,144.88164,155.92726
20.46667,3.04155,44.99872,51.19958,657.6508,146.38711,156.42908
20.47,-24.27994,44.99872,52.02721,657.98535,146.05257,154.9236
20.47333,-17.77494,44.93549,52.35825,658.15262,144.88164,154.9236
20.47667,-11.26945,44.80903,51.53062,658.48716,146.05257,156.2618
20.48,-7.36645,45.06195,52.52377,655.97803,144.54706,155.59269
20.48333,-3.46345,44.93549,52.52377,657.14899,143.71071,154.25448
20.48667,-9.96845,45.1884,52.19273,659.32358,145.04891,153.08355
20.49,-3.46345,44.17672,51.3651,657.14899,146.55438,154.08721
20.49333,-0.86145,45.31486,51.53062,657.98535,143.20886,154.25448
20.49667,-13.87194,45.06195,50.70299,658.48716,146.21984,154.25448
20.5,-13.87194,44.74578,49.3788,656.98172,143.71071,153.91994
20.50333,-7.36645,45.37809,52.52377,657.98535,144.54706,153.5854
20.50667,0.43955,44.99872,51.03406,658.82177,145.04891,153.75267
20.51,-17.77494,44.87226,50.53747,657.14899,142.70705,153.91994
20.51333,-4.76445,45.06195,52.35825,657.31626,143.5434,153.08355
20.51667,-7.36645,44.93549,50.20643,657.6508,143.04159,153.75267
20.52,-2.16245,44.87226,51.53062,657.14899,141.20154,152.24716
20.52333,4.34304,45.31486,50.70299,659.65813,142.87432,151.74535
20.52667,-15.17294,44.74578,50.04091,656.98172,144.88164,152.07989
20.53,-8.66745,44.55609,50.37195,656.98172,141.20154,153.08355
20.53333,-11.26945,44.87226,51.86169,658.98904,142.37247,152.24716
20.53667,-8.66745,45.06195,49.54432,657.48353,143.04159,153.5854
20.54,-12.57045,45.12517,51.19958,657.48353,141.87066,150.57442
20.54333,-11.26945,44.80903,50.04091,658.65443,143.5434,152.91628
20.54667,-6.06545,45.44132,49.04776,656.1453,141.53611,152.24716
20.55,-13.87194,45.37809,51.53062,658.98904,141.70339,151.41081
20.55333,-13.87194,45.12517,50.53747,657.48353,143.87798,152.24716
20.55667,-11.26945,45.1884,49.87539,656.47984,143.20886,152.41447
20.56,-6.06545,45.37809,50.70299,658.48716,140.69973,151.2435
20.56333,-11.26945,44.80903,49.04776,656.64718,142.70705,151.41081
20.56667,-8.66745,44.93549,50.86854,657.48353,140.19788,149.23621
20.57,-17.77494,45.06195,53.3514,657.6508,141.03427,150.74169
20.57333,-8.66745,44.61932,49.3788,656.98172,142.03793,151.41081
20.57667,-3.46345,44.87226,49.04776,657.6508,139.19422,148.90164
20.58,-0.86145,45.37809,49.21328,658.82177,140.36518,149.57076
20.58333,-9.96845,45.06195,49.54432,657.48353,140.53245,150.57442
20.58667,-17.77494,45.06195,49.87539,657.6508,137.52147,149.23621
20.59,-8.66745,45.63103,50.53747,657.98535,140.867,148.73437
20.59333,-11.26945,44.87226,48.88224,658.31989,140.19788,150.74169
20.59667,-13.87194,45.1884,48.71672,657.14899,139.19422,147.89798
20.6,-21.67794,44.99872,50.70299,657.98535,139.19422,148.5671
20.60333,-12.57045,45.1884,49.70984,657.48353,141.03427,150.07257
20.60667,-3.46345,45.37809,47.22698,657.6508,138.52513,148.5671
20.61,-21.67794,45.50455,49.54432,657.81808,139.19422,148.23255
20.61333,-6.06545,45.12517,47.3925,657.31626,140.19788,150.40715
20.61667,-6.06545,45.44132,49.04776,657.81808,139.02695,147.89798
20.62,-22.97894,44.99872,47.72357,656.64718,139.02695,149.23621
20.62333,-20.37694,45.25163,50.37195,657.81808,138.02329,146.39251
20.62667,-6.06545,45.06195,48.22013,659.32358,138.35786,147.22889
20.63,-30.78543,45.1884,47.88909,656.47984,138.69241,148.39983
20.63333,-9.96845,45.63103,49.70984,657.48353,137.68875,146.89432
20.63667,-12.57045,44.93549,48.38565,658.65443,138.52513,148.39983
20.64,-21.67794,45.06195,49.21328,656.47984,137.68875,148.39983
20.64333,-13.87194,45.94717,48.38565,658.65443,136.68509,145.22157
20.64667,-12.57045,44.99872,47.3925,657.98535,139.86334,148.90164
20.65,-19.07594,45.69426,48.38565,657.14899,137.18693,145.55612
20.65333,-15.17294,44.99872,48.88224,658.65443,137.18693,145.72339
20.65667,-19.07594,45.37809,46.89594,657.6508,139.52879,148.5671
20.66,-9.96845,45.56777,48.88224,657.6508,137.3542,146.39251
20.66333,-16.47394,44.99872,48.71672,657.31626,137.18693,148.06528
20.66667,-20.37694,44.87226,48.71672,655.64348,136.68509,146.05796
20.67,-11.26945,46.07363,49.21328,658.31989,135.51415,145.22157
20.67333,-9.96845,45.25163,49.21328,658.48716,136.68509,146.72705
20.67667,-4.76445,45.44132,46.39935,656.81445,136.35054,145.89066
20.68,-11.26945,45.69426,48.88224,656.81445,135.51415,145.89066
20.68333,-19.07594,45.63103,47.88909,657.48353,134.67776,147.73071
20.68667,-3.46345,45.37809,47.88909,656.98172,133.84138,146.39251
20.69,-11.26945,45.25163,48.88224,657.14899,133.84138,145.0543
20.69333,-19.07594,45.88394,48.55117,658.31989,136.18327,145.72339
20.69667,-9.96845,45.12517,45.57175,656.47984,137.3542,146.72705
20.7,-25.58094,45.56777,47.22698,656.64718,133.6741,145.0543
20.70333,-19.07594,45.56777,48.88224,658.65443,133.33956,143.71607
20.70667,-20.37694,45.69426,47.3925,659.15631,135.51415,145.55612
20.71,-7.36645,45.63103,45.73727,655.97803,134.17595,145.38885
20.71333,-20.37694,45.75748,47.88909,658.15262,134.67776,144.38518
20.71667,-8.66745,45.56777,47.3925,656.98172,134.17595,145.0543
20.72,-15.17294,45.63103,50.20643,658.48716,133.00502,143.88337
20.72333,-13.87194,45.37809,45.57175,658.15262,134.51049,145.22157
20.72667,-21.67794,45.50455,46.73042,656.64718,134.34322,143.5488
20.73,-17.77494,45.56777,46.89594,657.31626,135.51415,146.05796
20.73333,-22.97894,45.75748,48.88224,657.6508,133.33956,144.38518
20.73667,-9.96845,45.56777,45.90279,656.81445,134.34322,145.22157
20.74,-17.77494,45.50455,47.72357,655.81076,131.66678,142.87971
20.74333,-15.17294,45.75748,47.55802,657.48353,133.84138,143.88337
20.74667,-20.37694,45.82071,45.90279,655.47621,132.67044,143.38152
20.75,-29.48394,45.69426,49.21328,656.47984,132.00136,141.87605
20.75333,-7.36645,45.44132,47.72357,659.15631,132.3359,142.54514
20.75667,-21.67794,45.31486,45.90279,655.81076,133.50683,142.87971
20.76,-11.26945,45.94717,45.90279,656.47984,131.16497,143.04698
20.76333,-12.57045,45.94717,47.72357,657.48353,132.3359,141.20693
20.76667,-19.07594,45.56777,45.4062,657.6508,133.33956,142.71244
20.77,-30.78543,45.82071,48.88224,656.31257,130.83043,140.70512
20.77333,-0.86145,45.56777,47.3925,658.65443,132.50317,141.3742
20.77667,-16.47394,46.07363,45.4062,655.64348,133.17229,140.87239
20.78,-22.97894,45.94717,46.23383,657.14899,131.83409,141.87605
20.78333,-22.97894,45.94717,44.90964,658.15262,132.67044,142.87971
20.78667,-9.96845,45.94717,45.90279,656.64718,130.32858,140.53785
20.79,-19.07594,45.82071,47.22698,657.98535,132.67044,141.3742
20.79333,-17.77494,45.75748,45.07516,657.48353,130.66316,141.54148
20.79667,-22.97894,46.26331,46.89594,658.15262,132.00136,141.03966
20.8,-33.38743,45.82071,45.24068,656.98172,131.33224,141.70878
20.80333,-26.88194,45.88394,45.73727,657.48353,130.32858,139.19961
20.80667,-12.57045,45.75748,44.74412,658.31989,133.00502,140.036
20.81,-28.18294,45.69426,44.5786,656.64718,128.32126,141.03966
20.81333,-20.37694,46.07363,46.73042,658.15262,129.99404,139.86873
20.81667,-30.78543,45.50455,44.90964,656.47984,130.32858,141.20693
20.82,-34.68843,46.0104,44.08201,658.15262,128.65583,139.36688
20.82333,-24.27994,46.13686,46.89594,657.81808,130.66316,139.36688
20.82667,-25.58094,46.07363,44.41308,657.6508,131.33224,140.87239
20.83,-33.38743,45.69426,44.5786,655.64348,128.48856,141.20693
20.83333,-28.18294,46.0104,46.5649,656.31257,128.82311,138.19595
20.83667,-17.77494,45.94717,47.06146,659.15631,129.82677,140.20327
20.84,-12.57045,45.63103,45.4062,656.98172,130.16131,140.20327
20.84333,-21.67794,45.88394,45.57175,656.64718,128.32126,138.02868
20.84667,-20.37694,45.94717,46.73042,657.98535,129.99404,138.02868
20.85,-28.18294,45.63103,44.41308,655.97803,129.99404,139.70146
20.85333,-22.97894,46.26331,47.3925,656.98172,128.65583,137.86141
20.85667,-32.08643,45.82071,46.23383,659.49085,129.99404,138.53053
20.86,-29.48394,45.82071,45.07516,655.64348,129.32492,139.03234
20.86333,-22.97894,45.75748,46.06831,656.47984,127.4849,138.02868
20.86667,-13.87194,45.50455,44.90964,657.14899,129.32492,137.86141
20.87,-21.67794,45.69426,46.39935,655.30894,127.15033,137.19229
20.87333,-20.37694,46.07363,49.04776,657.6508,125.9794,136.52321
20.87667,-2.16245,45.12517,45.90279,658.65443,125.14301,137.86141
20.88,-19.07594,45.75748,46.89594,656.31257,124.80847,137.19229
20.88333,-7.36645,46.07363,48.71672,656.98172,125.81213,136.35593
20.88667,-13.87194,45.50455,47.72357,657.14899,128.32126,138.36326
20.89,-20.37694,45.75748,48.38565,655.81076,125.47758,136.85775
20.89333,-6.06545,46.13686,50.37195,657.31626,125.64485,136.18866
20.89667,-17.77494,46.0104,48.71672,658.48716,126.48124,136.85775
20.9,-4.76445,46.07363,48.38565,656.31257,124.97574,136.02136
20.90333,-17.77494,45.94717,49.87539,656.47984,124.64119,134.85043
20.90667,-4.76445,45.75748,49.21328,659.32358,125.9794,135.85409
20.91,-17.77494,46.0104,48.71672,655.30894,125.14301,135.85409
20.91333,-19.07594,46.45302,49.70984,657.6508,123.63753,135.0177
20.91667,-13.87194,46.32654,49.70984,657.48353,125.14301,135.85409
20.92,-20.37694,45.94717,49.04776,658.31989,125.9794,136.69048
20.92333,-21.67794,45.94717,46.5649,657.48353,124.64119,136.18866
20.92667,-15.17294,46.26331,49.21328,656.98172,124.47392,133.17768
20.93,-13.87194,46.07363,49.04776,657.81808,124.80847,136.02136
20.93333,-9.96845,46.13686,47.72357,656.81445,124.47392,136.69048
20.93667,-4.76445,46.13686,48.55117,656.64718,122.96842,133.01041
20.94,-26.88194,46.07363,48.71672,658.15262,123.97208,135.185
20.94333,-22.97894,45.44132,46.73042,655.97803,122.80114,136.85775
20.94667,-11.26945,46.32654,48.22013,656.81445,122.13206,133.6795
20.95,-11.26945,45.56777,48.71672,657.48353,124.80847,135.0177
20.95333,-11.26945,46.26331,47.72357,655.64348,122.80114,133.34495
20.95667,-9.96845,46.20008,50.37195,656.81445,123.30299,132.84311
20.96,-19.07594,45.82071,48.22013,657.98535,122.80114,134.34861
20.96333,-6.06545,46.26331,47.72357,656.1453,123.30299,133.34495
20.96667,-19.07594,46.57948,49.3788,658.15262,121.96476,132.50857
20.97,-19.07594,45.94717,48.38565,657.6508,122.29933,134.68316
20.97333,-20.37694,45.94717,48.05461,656.64718,122.63387,133.01041
20.97667,-7.36645,46.26331,48.38565,656.98172,120.62655,132.00675
20.98,-20.37694,46.89562,49.87539,658.15262,121.1284,131.83945
20.98333,-11.26945,46.32654,45.73727,658.15262,122.4666,133.84677
20.98667,-15.17294,46.26331,46.89594,655.64348,122.29933,131.83945
20.99,-24.27994,46.70594,47.88909,657.31626,121.1284,132.84311
20.99333,-8.66745,46.20008,47.06146,657.14899,122.63387,133.84677
20.99667,-20.37694,46.45302,46.5649,657.48353,121.29567,131.83945
21,-29.48394,46.45302,49.04776,657.48353,121.29567,131.17036
21.00333,-20.37694,46.07363,45.57175,658.15262,121.63021,131.83945
21.00667,-13.87194,46.32654,47.06146,656.1453,120.29201,130.33397
21.01,-38.59143,46.51625,48.88224,657.81808,121.1284,131.67218
21.01333,-15.17294,46.20008,46.06831,657.48353,121.96476,133.01041
21.01667,-15.17294,46.76917,46.5649,657.14899,119.28835,129.83216
21.02,-21.67794,46.51625,49.3788,657.6508,121.1284,131.67218
21.02333,-20.37694,46.70594,47.22698,657.6508,120.29201,131.17036
21.02667,-13.87194,47.08531,48.55117,658.98904,119.12108,130.66852
21.03,-13.87194,46.26331,48.22013,658.15262,119.95747,130.33397
21.03333,-12.57045,46.45302,46.73042,656.98172,120.12474,131.50491
21.03667,-16.47394,46.64271,47.06146,658.15262,120.45928,130.1667
21.04,-34.68843,46.76917,48.05461,657.6508,120.29201,129.16304
21.04333,-12.57045,46.57948,47.06146,659.65813,120.62655,129.99943
21.04667,0.43955,46.38977,44.74412,657.31626,120.12474,132.00675
21.05,-29.48394,46.38977,46.39935,657.6508,117.11376,129.16304
21.05333,-12.57045,46.89562,48.22013,657.98535,119.62289,128.8285
21.05667,-11.26945,46.64271,45.57175,657.6508,119.28835,129.66486
21.06,-16.47394,46.70594,46.73042,658.48716,117.4483,127.99211
21.06333,-13.87194,46.70594,47.55802,657.81808,119.79016,129.66486
21.06667,-12.57045,46.70594,45.07516,656.1453,116.1101,130.1667
21.07,-28.18294,46.76917,46.06831,657.98535,116.77922,127.82484
21.07333,-19.07594,46.45302,46.73042,657.31626,119.45562,129.16304
21.07667,-3.46345,46.51625,45.90279,658.65443,116.77922,127.65757
21.08,-17.77494,46.51625,47.06146,658.98904,118.45196,128.99577
21.08333,-15.17294,46.83239,46.23383,656.98172,116.61194,127.15572
21.08667,-22.97894,46.95885,46.06831,658.15262,117.95015,128.32665
21.09,-17.77494,46.95885,45.57175,656.1453,116.61194,128.49392
21.09333,-2.16245,46.89562,46.73042,659.32358,117.28103,128.15938
21.09667,-21.67794,46.89562,45.57175,656.31257,118.78654,126.65391
21.1,-28.18294,47.33825,47.55802,657.6508,116.44464,126.82118
21.10333,-8.66745,46.89562,45.24068,657.98535,117.4483,129.33031
21.10667,-16.47394,47.21177,44.24753,656.1453,114.27005,126.48664
21.11,-17.77494,46.89562,46.39935,658.15262,115.94283,126.65391
21.11333,-26.88194,47.14854,45.73727,657.98535,115.60828,127.49026
21.11667,-16.47394,47.02208,44.90964,658.82177,115.60828,125.48298
21.12,-11.26945,47.02208,45.90279,657.98535,117.78288,126.65391
21.12333,-22.97894,46.95885,44.08201,657.14899,114.60462,128.49392
21.12667,-20.37694,46.95885,45.90279,658.48716,115.27371,124.98113
21.13,-25.58094,47.21177,46.73042,658.65443,116.77922,126.31933
21.13333,-20.37694,46.95885,42.92334,657.6508,115.60828,127.15572
21.13667,-25.58094,47.14854,45.07516,656.47984,116.44464,125.1484
21.14,-24.27994,46.95885,45.57175,658.15262,116.94649,127.15572
21.14333,-24.27994,47.02208,43.25438,657.48353,115.77555,127.49026
21.14667,-30.78543,46.76917,43.41993,657.14899,113.76823,126.31933
21.15,-16.47394,47.40148,45.90279,657.81808,114.27005,124.47932
21.15333,-29.48394,47.14854,46.23383,658.15262,114.43735,125.65025
21.15667,-17.77494,46.83239,43.25438,658.65443,115.60828,125.65025
21.16,-30.78543,47.4647,44.90964,655.97803,114.60462,124.47932
21.16333,-11.26945,47.27502,45.57175,657.81808,113.09912,125.1484
21.16667,-20.37694,46.70594,44.90964,657.48353,114.60462,125.65025
21.17,-26.88194,47.40148,44.90964,656.47984,113.43369,125.1484
21.17333,-19.07594,47.4647,46.5649,657.31626,113.09912,123.30838
21.17667,-29.48394,47.40148,44.5786,659.32358,113.93551,124.64659
21.18,-20.37694,47.52793,42.75782,656.64718,113.43369,123.8102
21.18333,-22.97894,47.65439,44.74412,657.48353,114.10278,123.47565
21.18667,-13.87194,47.40148,43.75097,657.98535,113.43369,124.98113
21.19,-21.67794,47.21177,44.90964,657.81808,112.5973,122.30472
21.19333,-12.57045,47.33825,43.25438,657.31626,114.43735,124.31204
21.19667,-15.17294,47.59116,44.90964,657.98535,111.76091,122.63927
21.2,-16.47394,47.59116,45.24068,658.15262,114.77189,122.47199
21.20333,-9.96845,47.14854,42.75782,656.81445,111.0918,124.31204
21.20667,-24.27994,47.84408,44.5786,658.48716,112.76457,122.63927
21.21,-33.38743,47.84408,44.74412,656.47984,111.92819,123.14108
21.21333,-28.18294,48.22347,46.39935,658.31989,112.09546,121.97015
21.21667,-21.67794,47.65439,43.58545,658.31989,113.60096,123.30838
21.22,-25.58094,48.16024,43.08886,656.64718,112.76457,120.46467
21.22333,-30.78543,48.16024,42.92334,658.48716,111.59364,121.13379
21.22667,-20.37694,47.97053,42.75782,656.98172,112.5973,121.97015
21.23,-29.48394,48.60284,46.23383,658.48716,111.42637,122.47199
21.23333,-24.27994,48.16024,43.58545,655.81076,113.09912,120.96649
21.23667,-41.19343,48.47639,43.91649,657.14899,111.92819,120.63195
21.24,-24.27994,48.53961,43.25438,658.31989,112.26273,122.80654
21.24333,-25.58094,48.34993,42.26126,657.14899,111.92819,121.46833
21.24667,-19.07594,48.60284,44.24753,656.98172,109.58632,120.2974
21.25,-39.89243,48.7293,46.89594,658.48716,110.75725,119.46101
21.25333,-8.66745,48.53961,40.93704,657.98535,110.58998,121.63561
21.25667,-22.97894,48.79253,42.26126,656.98172,110.08814,119.29374
21.26,-39.89243,48.66607,43.58545,658.65443,111.0918,121.13379
21.26333,-25.58094,48.47639,42.75782,658.15262,111.76091,121.97015
21.26667,-26.88194,48.85576,41.26811,657.14899,110.92453,120.2974
21.27,-22.97894,49.17192,45.24068,656.47984,110.25544,118.9592
21.27333,-24.27994,48.7293,45.07516,658.48716,111.0918,120.46467
