Time (sec),Time Since Ignition (sec),LC1 Axial Load (lbf),PT1 Combustion Pressure (psi),PT2 Feedline Pressure (psi),PT3 Injector Pressure (psi),PT4 Ox-Tank Pressure (psi)
7926.84,16.84,35.56754,50.37195,743.79812,121.96476,135.51955
7926.84333,16.84333,44.67503,50.37195,742.62716,125.31031,135.0177
7926.84667,16.84667,38.17003,50.86854,741.95807,122.29933,135.51955
7926.85,16.85,38.17003,49.70984,743.29631,122.63387,136.18866
7926.85333,16.85333,43.37403,49.21328,741.7908,122.96842,134.18134
7926.85667,16.85667,31.66454,50.86854,742.9617,123.97208,134.51589
7926.86,16.86,29.06254,49.70984,742.79443,124.30665,135.68682
7926.86333,16.86333,25.15954,48.55117,743.46358,122.63387,134.01407
7926.86667,16.86667,17.35305,49.54432,743.63085,124.30665,135.35227
7926.87,16.87,30.36354,49.3788,742.79443,121.63021,136.69048
7926.87333,16.87333,38.17003,50.86854,743.12904,122.96842,134.85043
7926.87667,16.87667,34.26654,49.54432,741.95807,122.29933,134.34861
7926.88,16.88,34.26654,50.53747,742.9617,121.46294,133.01041
7926.88333,16.88333,38.17003,49.87539,743.96539,120.96113,134.68316
7926.88667,16.88667,51.18003,49.54432,743.63085,119.62289,132.84311
7926.89,16.89,44.67503,51.3651,743.29631,122.80114,132.84311
7926.89333,16.89333,43.37403,49.04776,742.45989,120.45928,134.18134
7926.89667,16.89667,42.07303,48.88224,742.9617,120.45928,132.17402
7926.9,16.9,31.66454,49.3788,744.80175,121.96476,133.17768
7926.90333,16.90333,25.15954,49.70984,742.62716,121.1284,133.6795
7926.90667,16.90667,29.06254,50.04091,744.13267,121.63021,132.67584
7926.91,16.91,32.96554,48.05461,742.12535,120.96113,134.51589
7926.91333,16.91333,39.47103,48.55117,742.79443,117.95015,132.84311
7926.91667,16.91667,35.56754,49.54432,743.29631,120.12474,133.17768
7926.92,16.92,43.37403,48.55117,741.62353,120.29201,132.34129
7926.92333,16.92333,31.66454,50.04091,743.46358,119.62289,131.17036
7926.92667,16.92667,44.67503,48.55117,743.79812,120.96113,132.34129
7926.93,16.93,29.06254,48.22013,741.62353,118.95381,130.66852
7926.93333,16.93333,38.17003,49.87539,744.13267,117.11376,131.33763
7926.93667,16.93667,30.36354,47.55802,743.12904,119.79016,131.67218
7926.94,16.94,32.96554,48.05461,743.29631,118.78654,130.66852
7926.94333,16.94333,19.95554,49.54432,744.29994,120.29201,132.50857
7926.94667,16.94667,36.86903,47.06146,743.63085,118.45196,130.83582
7926.95,16.95,21.25654,46.89594,744.80175,118.61923,131.33763
7926.95333,16.95333,25.15954,46.89594,741.62353,118.78654,132.67584
7926.95667,16.95667,35.56754,48.22013,742.79443,118.45196,130.1667
7926.96,16.96,36.86903,47.72357,742.9617,119.95747,130.66852
7926.96333,16.96333,42.07303,48.55117,742.62716,118.28469,129.99943
7926.96667,16.96667,36.86903,48.05461,744.13267,117.61557,128.8285
7926.97,16.97,39.47103,47.22698,743.63085,119.45562,131.67218
7926.97333,16.97333,27.76154,46.89594,742.62716,116.61194,129.83216
7926.97667,16.97667,32.96554,47.3925,744.13267,118.28469,130.33397
7926.98,16.98,26.46054,48.22013,742.12535,117.61557,129.99943
7926.98333,16.98333,43.37403,47.22698,745.4709,117.61557,129.83216
7926.98667,16.98667,39.47103,47.22698,741.95807,118.61923,128.66123
7926.99,16.99,38.17003,48.05461,742.29262,115.27371,129.33031
7926.99333,16.99333,40.77203,46.23383,743.29631,116.61194,129.83216
7926.99667,16.99667,32.96554,46.73042,743.29631,115.77555,127.65757
7927,17,38.17003,48.22013,743.96539,116.44464,128.15938
7927.00333,17.00333,30.36354,46.89594,742.9617,116.44464,128.32665
7927.00667,17.00667,38.17003,46.23383,744.13267,115.10644,126.65391
7927.01,17.01,25.15954,47.06146,743.63085,116.61194,128.32665
7927.01333,17.01333,35.56754,45.57175,742.12535,114.27005,128.8285
7927.01667,17.01667,19.95554,47.88909,743.46358,115.10644,126.98845
7927.02,17.02,32.96554,45.73727,743.46358,115.94283,129.16304
7927.02333,17.02333,32.96554,45.4062,742.9617,114.27005,127.49026
7927.02667,17.02667,30.36354,46.89594,743.96539,116.77922,127.32299
7927.03,17.03,25.15954,46.06831,741.7908,113.26639,128.49392
7927.03333,17.03333,30.36354,47.06146,743.79812,113.43369,126.65391
7927.03667,17.03667,26.46054,45.73727,743.12904,114.10278,126.65391
7927.04,17.04,30.36354,46.5649,742.12535,113.26639,125.65025
7927.04333,17.04333,18.65405,47.88909,744.13267,115.60828,125.98479
7927.04667,17.04667,48.57803,44.08201,744.13267,114.93917,127.15572
7927.05,17.05,32.96554,46.06831,741.7908,113.26639,124.98113
7927.05333,17.05333,27.76154,46.23383,743.63085,113.26639,126.31933
7927.05667,17.05667,39.47103,45.57175,742.79443,113.26639,125.65025
7927.06,17.06,26.46054,47.88909,743.63085,111.92819,126.15206
7927.06333,17.06333,31.66454,46.89594,744.46721,113.93551,125.98479
7927.06667,17.06667,27.76154,43.58545,742.79443,113.76823,125.81752
7927.07,17.07,31.66454,45.57175,742.79443,111.59364,125.98479
7927.07333,17.07333,25.15954,45.57175,743.63085,111.76091,126.82118
7927.07667,17.07667,23.85854,45.07516,742.12535,112.93185,124.81386
7927.08,17.08,35.56754,46.23383,742.62716,111.92819,124.47932
7927.08333,17.08333,25.15954,48.55117,743.79812,111.59364,125.31567
7927.08667,17.08667,38.17003,43.91649,743.96539,111.76091,125.1484
7927.09,17.09,23.85854,45.57175,741.7908,111.59364,124.14474
7927.09333,17.09333,35.56754,46.5649,744.29994,110.75725,124.64659
7927.09667,17.09667,27.76154,45.73727,742.79443,112.93185,123.30838
7927.1,17.1,22.55754,45.57175,742.12535,111.92819,123.30838
7927.10333,17.10333,27.76154,46.39935,744.63448,112.09546,123.8102
7927.10667,17.10667,23.85854,44.08201,742.12535,111.92819,124.47932
7927.11,17.11,22.55754,44.74412,743.12904,110.58998,124.14474
7927.11333,17.11333,16.05205,45.07516,744.46721,111.76091,124.14474
7927.11667,17.11667,18.65405,44.24753,742.79443,111.76091,123.8102
7927.12,17.12,25.15954,44.74412,742.62716,110.25544,122.47199
7927.12333,17.12333,27.76154,45.07516,744.13267,111.92819,123.14108
7927.12667,17.12667,31.66454,43.41993,742.9617,111.2591,123.64293
7927.13,17.13,14.75105,45.24068,741.62353,110.08814,121.63561
7927.13333,17.13333,26.46054,44.5786,743.46358,110.08814,124.81386
7927.13667,17.13667,26.46054,44.08201,743.12904,109.25178,121.97015
7927.14,17.14,25.15954,45.24068,742.62716,109.41905,121.97015
7927.14333,17.14333,32.96554,44.24753,741.95807,110.92453,122.97381
7927.14667,17.14667,43.37403,45.57175,741.7908,111.0918,120.96649
7927.15,17.15,23.85854,45.07516,742.79443,109.92087,121.80288
7927.15333,17.15333,43.37403,43.08886,740.78711,109.41905,121.30106
7927.15667,17.15667,26.46054,42.92334,741.7908,109.08451,121.13379
7927.16,17.16,19.95554,43.41993,742.29262,110.42271,122.13745
7927.16333,17.16333,27.76154,42.75782,742.9617,108.24812,121.97015
7927.16667,17.16667,22.55754,44.90964,742.12535,109.58632,120.13013
7927.17,17.17,18.65405,42.92334,741.45626,110.58998,121.63561
7927.17333,17.17333,35.56754,42.92334,740.78711,109.41905,120.63195
7927.17667,17.17667,31.66454,43.75097,742.79443,109.08451,119.96286
7927.18,17.18,26.46054,42.92334,742.12535,108.24812,120.63195
7927.18333,17.18333,27.76154,45.90279,742.45989,106.2408,119.79556
7927.18667,17.18667,27.76154,43.75097,744.29994,108.58266,118.7919
7927.19,17.19,19.95554,42.26126,741.7908,109.75359,120.96649
7927.19333,17.19333,17.35305,43.41993,742.9617,107.07719,119.29374
7927.19667,17.19667,25.15954,41.43363,742.29262,108.9172,118.9592
7927.2,17.2,13.45005,42.92334,741.45626,106.40807,119.46101
7927.20333,17.20333,22.55754,45.24068,743.12904,108.58266,119.29374
7927.20667,17.20667,29.06254,42.09571,742.45989,110.08814,120.13013
7927.21,17.21,18.65405,43.08886,741.95807,107.91354,118.7919
7927.21333,17.21333,18.65405,43.25438,742.9617,107.91354,119.62829
7927.21667,17.21667,22.55754,43.08886,742.12535,106.90992,117.78824
7927.22,17.22,30.36354,43.25438,742.79443,108.08085,118.12281
7927.22333,17.22333,14.75105,42.92334,742.45989,107.579,119.29374
7927.22667,17.22667,25.15954,43.08886,742.29262,107.07719,117.95554
7927.23,17.23,27.76154,43.08886,742.79443,106.74261,118.29008
7927.23333,17.23333,23.85854,42.26126,742.29262,106.07353,119.79556
7927.23667,17.23667,22.55754,43.08886,741.28899,104.73532,117.95554
7927.24,17.24,18.65405,45.24068,742.79443,105.57168,116.95188
7927.24333,17.24333,35.56754,42.09571,742.9617,105.73895,118.45735
7927.24667,17.24667,22.55754,43.08886,741.95807,105.57168,116.11549
7927.25,17.25,31.66454,42.75782,743.46358,106.40807,117.11915
7927.25333,17.25333,27.76154,41.59915,740.78711,104.73532,115.78095
7927.25667,17.25667,25.15954,42.75782,742.62716,105.40441,115.11183
7927.26,17.26,23.85854,41.26811,741.95807,106.2408,117.45369
7927.26333,17.26333,9.54705,43.08886,742.45989,103.22982,115.94822
7927.26667,17.26667,23.85854,41.76467,743.46358,104.73532,116.28276
7927.27,17.27,8.24605,40.93704,740.95445,106.2408,116.95188
7927.27333,17.27333,19.95554,42.42678,741.62353,103.89894,114.94456
7927.27667,17.27667,16.05205,42.75782,742.62716,104.9026,116.28276
7927.28,17.28,17.35305,41.76467,740.95445,103.56436,115.2791
7927.28333,17.28333,8.24605,40.27496,742.79443,103.73166,115.61364
7927.28667,17.28667,32.96554,40.27496,742.79443,104.23348,116.11549
7927.29,17.29,14.75105,42.75782,741.45626,104.56802,114.44271
7927.29333,17.29333,19.95554,42.09571,743.12904,103.89894,116.78461
7927.29667,17.29667,19.95554,40.93704,741.12172,103.22982,114.10817
7927.3,17.3,17.35305,41.43363,743.29631,104.73532,114.77729
7927.30333,17.30333,12.14905,41.43363,741.62353,104.06621,115.94822
7927.30667,17.30667,9.54705,40.44048,743.79812,104.06621,114.44271
7927.31,17.31,13.45005,40.77152,741.95807,104.9026,114.77729
7927.31333,17.31333,22.55754,40.93704,741.7908,101.89161,114.27544
7927.31667,17.31667,26.46054,41.76467,742.79443,103.06255,114.10817
7927.32,17.32,29.06254,40.44048,741.28899,102.56073,114.44271
7927.32333,17.32333,22.55754,42.26126,742.29262,102.05889,113.10451
7927.32667,17.32667,39.47103,41.43363,744.29994,102.05889,114.27544
7927.33,17.33,16.05205,40.93704,741.45626,102.56073,113.9409
7927.33333,17.33333,34.26654,43.25438,742.9617,101.38977,113.77363
7927.33667,17.33667,21.25654,39.77837,740.78711,102.56073,113.43905
7927.34,17.34,25.15954,42.26126,741.7908,102.39343,112.26812
7927.34333,17.34333,25.15954,39.61285,743.63085,103.22982,114.44271
7927.34667,17.34667,19.95554,40.606,740.78711,102.05889,111.43176
7927.35,17.35,12.14905,40.27496,742.45989,101.72434,113.27178
7927.35333,17.35333,3.04155,39.28181,741.45626,102.22616,114.27544
7927.35667,17.35667,13.45005,40.27496,741.62353,101.38977,110.76265
7927.36,17.36,17.35305,41.43363,742.79443,102.89527,113.27178
7927.36333,17.36333,10.84805,39.28181,741.7908,100.88795,112.26812
7927.36667,17.36667,25.15954,40.77152,742.12535,101.89161,110.92992
7927.37,17.37,14.75105,40.27496,742.79443,101.05523,113.10451
7927.37333,17.37333,23.85854,40.606,741.62353,98.54609,111.09719
7927.37667,17.37667,19.95554,41.59915,742.62716,101.05523,111.09719
7927.38,17.38,19.95554,40.77152,741.95807,100.21884,110.92992
7927.38333,17.38333,23.85854,39.44733,743.63085,98.37882,111.09719
7927.38667,17.38667,26.46054,39.44733,741.95807,101.38977,111.09719
7927.39,17.39,13.45005,40.93704,742.62716,98.71336,111.09719
7927.39333,17.39333,17.35305,38.95073,741.95807,99.21518,112.6027
7927.39667,17.39667,18.65405,39.61285,742.62716,97.37516,109.59171
7927.4,17.4,14.75105,40.77152,742.62716,99.21518,111.09719
7927.40333,17.40333,18.65405,40.27496,741.62353,98.88063,110.4281
7927.40667,17.40667,43.37403,40.27496,743.79812,99.38248,110.09353
7927.41,17.41,22.55754,37.95761,741.95807,99.04791,111.59904
7927.41333,17.41333,22.55754,39.77837,741.95807,96.70604,109.08987
7927.41667,17.41667,29.06254,40.10944,743.46358,98.71336,109.75899
7927.42,17.42,17.35305,39.77837,741.7908,97.37516,109.42444
7927.42333,17.42333,32.96554,38.12313,743.79812,98.54609,110.26083
7927.42667,17.42667,25.15954,38.78521,741.28899,98.21152,108.9226
7927.43,17.43,21.25654,39.11629,743.12904,99.38248,109.75899
7927.43333,17.43333,21.25654,37.95761,741.62353,97.37516,108.75533
7927.43667,17.43667,12.14905,39.44733,743.46358,98.37882,109.59171
7927.44,17.44,12.14905,38.28865,740.95445,96.87331,108.42078
7927.44333,17.44333,10.84805,39.94389,742.9617,98.71336,109.42444
7927.44667,17.44667,30.36354,38.45417,741.7908,96.53877,107.91894
7927.45,17.45,10.84805,38.61969,741.45626,98.54609,108.58805
7927.45333,17.45333,18.65405,40.10944,742.9617,95.0333,108.42078
7927.45667,17.45667,19.95554,37.79206,741.95807,97.7097,107.75167
7927.46,17.46,1.74055,38.78521,743.46358,97.37516,106.91528
7927.46333,17.46333,16.05205,38.61969,742.12535,96.03692,107.75167
7927.46667,17.46667,25.15954,39.28181,744.63448,97.7097,107.75167
7927.47,17.47,8.24605,37.79206,740.61984,97.20789,107.58439
7927.47333,17.47333,19.95554,38.95073,743.12904,95.0333,106.74801
7927.47667,17.47667,18.65405,37.46102,742.9617,96.53877,107.75167
7927.48,17.48,17.35305,39.11629,742.62716,97.04059,105.91165
7927.48333,17.48333,13.45005,37.46102,743.12904,98.21152,106.91528
7927.48667,17.48667,38.17003,37.62654,743.12904,95.86965,106.74801
7927.49,17.49,14.75105,39.77837,742.79443,98.71336,106.41346
7927.49333,17.49333,22.55754,36.46787,741.7908,96.87331,109.25717
7927.49667,17.49667,-2.16245,37.95761,742.79443,94.36418,106.07892
7927.5,17.5,8.24605,38.45417,742.79443,97.20789,106.58073
7927.50333,17.50333,9.54705,38.12313,741.7908,95.20057,106.91528
7927.50667,17.50667,27.76154,36.79891,743.79812,96.20423,105.91165
7927.51,17.51,12.14905,36.46787,740.45257,96.87331,107.08258
7927.51333,17.51333,22.55754,38.28865,743.46358,94.53145,107.08258
7927.51667,17.51667,14.75105,37.79206,741.62353,93.52779,106.41346
7927.52,17.52,14.75105,38.78521,743.63085,94.53145,105.74435
7927.52333,17.52333,12.14905,37.12998,741.7908,93.86233,105.74435
7927.52667,17.52667,17.35305,36.79891,744.63448,95.20057,106.24619
7927.53,17.53,6.94504,36.96446,741.62353,95.36784,105.07526
7927.53333,17.53333,14.75105,38.28865,742.79443,92.8587,105.24253
7927.53667,17.53667,9.54705,36.13683,741.28899,95.0333,105.07526
7927.54,17.54,10.84805,37.46102,742.29262,93.52779,104.74069
7927.54333,17.54333,16.05205,36.63339,741.62353,92.6914,106.58073
7927.54667,17.54667,10.84805,36.30235,743.63085,93.19325,103.40248
7927.55,17.55,13.45005,35.64024,740.61984,95.20057,104.74069
7927.55333,17.55333,6.94504,37.95761,742.9617,91.85504,105.24253
7927.55667,17.55667,17.35305,35.47472,741.7908,92.02232,104.40614
7927.56,17.56,8.24605,37.62654,743.12904,92.52413,103.56975
7927.56333,17.56333,16.05205,36.46787,743.29631,92.8587,104.40614
7927.56667,17.56667,23.85854,35.47472,743.46358,92.18959,103.06794
7927.57,17.57,1.74055,36.13683,742.79443,94.02964,104.40614
7927.57333,17.57333,12.14905,36.63339,743.12904,91.52047,104.40614
7927.57667,17.57667,0.43955,37.46102,743.96539,93.02598,103.56975
7927.58,17.58,6.94504,36.79891,741.7908,91.68774,103.23521
7927.58333,17.58333,4.34304,34.97816,743.79812,92.35686,105.07526
7927.58667,17.58667,13.45005,35.97131,741.7908,92.52413,101.89701
7927.59,17.59,9.54705,37.12998,742.62716,92.8587,103.90433
7927.59333,17.59333,18.65405,35.97131,741.45626,91.3532,103.73702
7927.59667,17.59667,19.95554,37.79206,742.9617,91.52047,101.56243
7927.6,17.6,14.75105,36.63339,741.45626,91.18593,102.06428
7927.60333,17.60333,19.95554,36.79891,743.63085,91.68774,103.06794
7927.60667,17.60667,25.15954,35.47472,743.46358,91.52047,100.89335
7927.61,17.61,4.34304,35.14368,744.13267,92.8587,103.06794
7927.61333,17.61333,16.05205,36.30235,742.12535,91.3532,102.06428
7927.61667,17.61667,16.05205,35.64024,742.79443,92.35686,101.72974
7927.62,17.62,4.34304,35.47472,742.12535,89.17861,102.06428
7927.62333,17.62333,-8.66745,34.48157,743.12904,92.18959,102.39882
7927.62667,17.62667,8.24605,36.79891,743.12904,91.85504,100.72608
7927.63,17.63,1.74055,34.15053,741.62353,92.52413,102.23155
7927.63333,17.63333,12.14905,35.97131,742.45989,89.34588,101.56243
7927.63667,17.63667,9.54705,35.3092,741.28899,91.3532,101.22789
7927.64,17.64,-2.16245,37.62654,742.79443,90.18227,101.39516
7927.64333,17.64333,17.35305,35.80576,742.9617,90.015,100.22423
7927.64667,17.64667,9.54705,35.64024,742.9617,89.68045,101.22789
7927.65,17.65,8.24605,35.97131,741.95807,88.67679,100.05696
7927.65333,17.65333,21.25654,33.98501,742.9617,90.18227,101.22789
7927.65667,17.65667,17.35305,35.64024,742.29262,89.51315,98.55148
7927.66,17.66,13.45005,35.47472,741.95807,90.34954,101.39516
7927.66333,17.66333,3.04155,36.96446,742.79443,88.00767,99.72242
7927.66667,17.66667,18.65405,32.16423,742.62716,90.34954,101.06062
7927.67,17.67,-4.76445,34.64709,742.62716,89.51315,99.38784
7927.67333,17.67333,0.43955,33.3229,741.28899,89.17861,100.89335
7927.67667,17.67667,1.74055,34.81264,742.62716,89.34588,99.38784
7927.68,17.68,18.65405,34.97816,740.61984,89.51315,99.72242
7927.68333,17.68333,3.04155,36.30235,742.9617,88.67679,99.88969
7927.68667,17.68667,21.25654,33.15738,742.62716,89.17861,99.22057
7927.69,17.69,8.24605,35.3092,741.7908,88.50952,98.04964
7927.69333,17.69333,12.14905,32.99186,741.7908,88.17495,101.06062
7927.69667,17.69667,4.34304,34.48157,743.46358,88.50952,98.04964
7927.7,17.7,12.14905,34.15053,741.7908,89.17861,99.0533
7927.70333,17.70333,4.34304,36.96446,743.46358,88.84406,97.88237
7927.70667,17.70667,23.85854,33.15738,742.12535,88.84406,98.71876
7927.71,17.71,9.54705,34.97816,743.96539,90.34954,98.38421
7927.71333,17.71333,-3.46345,33.15738,741.62353,86.66947,99.0533
7927.71667,17.71667,14.75105,34.64709,743.29631,89.17861,99.0533
7927.72,17.72,17.35305,34.97816,741.95807,87.17129,97.71509
7927.72333,17.72333,4.34304,36.30235,743.12904,86.83674,97.71509
7927.72667,17.72667,23.85854,32.66082,742.45989,87.8404,97.38055
7927.73,17.73,1.74055,33.98501,742.29262,88.50952,95.70777
7927.73333,17.73333,9.54705,33.81949,741.45626,86.66947,98.21691
7927.73667,17.73667,12.14905,35.47472,742.9617,86.83674,96.71143
7927.74,17.74,4.34304,33.81949,742.29262,88.00767,97.71509
7927.74333,17.74333,0.43955,34.97816,742.62716,86.5022,96.71143
7927.74667,17.74667,8.24605,32.32975,743.29631,87.17129,97.54782
7927.75,17.75,-0.86145,33.81949,741.62353,86.16763,96.71143
7927.75333,17.75333,10.84805,33.3229,742.29262,86.83674,97.71509
7927.75667,17.75667,8.24605,34.64709,741.62353,85.83308,94.87139
7927.76,17.76,6.94504,32.82634,741.7908,87.17129,96.71143
7927.76333,17.76333,1.74055,34.97816,742.12535,84.82942,95.03866
7927.76667,17.76667,18.65405,33.48842,744.13267,86.83674,96.54416
7927.77,17.77,3.04155,33.48842,741.28899,85.83308,94.53684
7927.77333,17.77333,10.84805,34.15053,743.12904,85.49854,96.71143
7927.77667,17.77667,8.24605,33.98501,743.12904,84.82942,94.70411
7927.78,17.78,5.64404,33.65394,743.12904,86.83674,96.20962
7927.78333,17.78333,0.43955,33.15738,742.12535,85.33127,96.20962
7927.78667,17.78667,-2.16245,33.15738,743.29631,86.33493,95.03866
7927.79,17.79,4.34304,31.99871,741.62353,86.33493,97.04598
7927.79333,17.79333,-7.36645,33.3229,742.62716,84.99669,95.5405
7927.79667,17.79667,0.43955,32.32975,741.7908,86.00035,95.03866
7927.8,17.8,6.94504,33.65394,741.45626,84.49488,94.2023
7927.80333,17.80333,-2.16245,33.15738,742.62716,86.33493,96.37689
7927.80667,17.80667,9.54705,32.49527,743.63085,85.49854,94.53684
7927.81,17.81,-0.86145,33.15738,741.62353,86.16763,95.03866
7927.81333,17.81333,8.24605,33.48842,742.62716,83.15668,94.87139
7927.81667,17.81667,14.75105,32.99186,742.79443,85.33127,94.2023
7927.82,17.82,0.43955,33.48842,742.29262,85.16397,92.69679
7927.82333,17.82333,-6.06545,33.15738,741.62353,85.33127,94.87139
7927.82667,17.82667,18.65405,33.15738,744.29994,85.33127,94.36957
7927.83,17.83,9.54705,31.66767,742.12535,85.33127,94.87139
7927.83333,17.83333,-8.66745,33.98501,742.9617,85.33127,95.20596
7927.83667,17.83667,13.45005,32.82634,742.29262,83.99303,93.86773
7927.84,17.84,-9.96845,33.48842,743.12904,85.16397,93.70045
7927.84333,17.84333,12.14905,31.17108,743.46358,83.15668,93.86773
